Force[kip],Deformation[in]
51.3734860541034,0.0418450000000000
50.4786124586373,0.0403880000000000
50.1070928098481,0.0400250000000000
48.8157837633148,0.0392955000000000
46.8664573624014,0.0382065000000000
45.5982164565959,0.0367490000000000
44.5966325353497,0.0360225000000000
42.9155542294392,0.0331135000000000
42.9692448240135,0.0331135000000000
41.4022726721276,0.0323855000000000
39.3671119753492,0.0320220000000000
38.0172741861610,0.0309295000000000
38.2379488834835,0.0305665000000000
36.1856894715724,0.0298370000000000
35.0905872365799,0.0287410000000000
33.2497902228653,0.0280165000000000
32.4094367237509,0.0262000000000000
31.7807562459860,0.0254715000000000
30.6370278538280,0.0254735000000000
28.5459839550698,0.0236530000000000
28.0401366162613,0.0225605000000000
26.5843439918770,0.0211050000000000
26.2667135150789,0.0214680000000000
24.8351151193483,0.0214680000000000
23.7738552189173,0.0200140000000000
22.4236607108954,0.0203755000000000
20.4985955576485,0.0189215000000000
19.6458368783654,0.0185565000000000
18.0066813399201,0.0174640000000000
16.9103503960460,0.0156475000000000
16.4322034140535,0.0145550000000000
14.6210319694075,0.0141915000000000
14.2871009024611,0.0116450000000000
13.5527644439910,0.0131005000000000
11.1383181438439,0.0120080000000000
9.88992255994520,0.0109190000000000
9.49735411107398,0.0109175000000000
7.74180647465624,0.0101895000000000
7.74279197544817,0.00982630000000000
6.39577164455428,0.00873385000000000
5.27225138428422,0.00800435000000000
3.07263748712067,0.00655040000000000
1.79513948891399,0.00509305000000000
0.725804511778944,0.00473000000000000
0.190611385948188,0.00363910000000000
-1.79865736181438,0.00291300000000000
-3.49325154439186,0.00218520000000000
-3.54946059151596,0.00182045000000000
-5.32198119437102,0.00109430000000000
-5.39256473836646,0.000364800000000000
-6.49895938048858,0
-8.07238157265327,-0.00145560000000000
-9.61423478618060,-0.00182035000000000
-10.7719323454935,-0.00400380000000000
-11.1726548074335,-0.00472990000000000
-11.2308292242300,-0.00545770000000000
-14.2056489201741,-0.00582080000000000
-15.0386624241994,-0.00727815000000000
-17.0660303460273,-0.00764120000000000
-17.1756974578615,-0.00909355000000000
-18.1705230658744,-0.00836900000000000
-19.8354263359830,-0.0101860500000000
-20.2475028978703,-0.0101878000000000
-22.6310332731888,-0.0112768000000000
-24.3813117326886,-0.0123658000000000
-24.7294348513622,-0.0138220000000000
-25.7849637846766,-0.0141865000000000
-27.5012857532917,-0.0156405000000000
-28.8244469983385,-0.0156420000000000
-28.5549412579571,-0.0160050000000000
