Deformation[in],Force[kip]
-0.679187446,177.6457136
-0.679111958,166.790133
-0.67903647,155.9345523
-0.678960982,145.0789716
-0.678885494,134.223391
-0.678810006,123.3678103
-0.678734519,112.5122296
-0.678659031,101.656649
-0.678583543,90.80106828
-0.678508055,79.94548761
-0.678432567,69.08990694
-0.678357079,58.23432627
-0.678281591,47.3787456
-0.678206104,36.52316493
-0.678130616,25.66758426
-0.678055128,14.81200359
-0.677753176,-28.61031909
-0.677677689,-39.46589976
-0.677602201,-50.32148043
-0.677526713,-61.1770611
-0.677451225,-72.03264177
-0.677375737,-82.88822244
-0.677300249,-93.7438031
-0.677224761,-104.5993838
-0.677149274,-115.4549644
-0.677073786,-126.3105451
-0.676998298,-137.1661258
-0.67692281,-148.0217065
-0.676847322,-158.8772871
-0.676771834,-169.7328678
-0.676696347,-180.5884485
-0.676620859,-191.4440291
-0.676545371,-202.2996098
-0.676469883,-213.1551905
-0.676394395,-224.0107711
-0.676318907,-234.8663518
-0.674507199,-495.4002879
-0.674431711,-506.2558686
-0.674356223,-517.1114492
-0.674280735,-527.9670299
-0.672242563,-821.067708
-0.672167075,-831.9232887
-0.672091587,-842.7788693
-0.6720161,-853.63445
-0.671940612,-864.4900307
-0.671865124,-875.3456113
-0.671789636,-886.201192
-0.671714148,-897.0567727
-0.67163866,-907.9123533
-0.671563172,-918.767934
-0.671487685,-929.6235147
-0.671412197,-940.4790954
-0.650804013,286.2015203
-0.650728525,275.3459397
-0.650653037,264.490359
-0.650577549,253.6347783
-0.650502061,242.7791977
-0.650426573,231.923617
-0.650351086,221.0680363
-0.650275598,210.2124557
-0.65020011,199.356875
-0.650124622,188.5012943
-0.650049134,177.6457136
-0.649973646,166.790133
-0.649898158,155.9345523
-0.649822671,145.0789716
-0.649747183,134.223391
-0.649671695,123.3678103
-0.649596207,112.5122296
-0.649520719,101.656649
-0.649445231,90.80106828
-0.649369743,79.94548761
-0.649294256,69.08990694
-0.649218768,58.23432627
-0.64914328,47.3787456
-0.649067792,36.52316493
-0.648992304,25.66758426
-0.648916816,14.81200359
-0.648614865,-28.61031909
-0.648539377,-39.46589976
-0.648463889,-50.32148043
-0.648388401,-61.1770611
-0.648312913,-72.03264177
-0.648237426,-82.88822244
-0.648161938,-93.7438031
-0.64808645,-104.5993838
-0.648010962,-115.4549644
-0.647935474,-126.3105451
-0.647859986,-137.1661258
-0.647784498,-148.0217065
-0.647709011,-158.8772871
-0.645519863,-473.6891265
-0.645444375,-484.5447072
-0.645368887,-495.4002879
-0.643104252,-821.067708
-0.643028764,-831.9232887
-0.642953276,-842.7788693
-0.642877788,-853.63445
-0.6428023,-864.4900307
-0.642726812,-875.3456113
-0.642651324,-886.201192
-0.642575837,-897.0567727
-0.642500349,-907.9123533
-0.642424861,-918.767934
-0.642349373,-929.6235147
-0.642273885,-940.4790954
-0.62204314,340.4794237
-0.621967652,329.623843
-0.621892165,318.7682623
-0.621816677,307.9126817
-0.621741189,297.057101
-0.621665701,286.2015203
-0.621590213,275.3459397
-0.621514725,264.490359
-0.621439237,253.6347783
-0.62136375,242.7791977
-0.621288262,231.923617
-0.621212774,221.0680363
-0.621137286,210.2124557
-0.621061798,199.356875
-0.62098631,188.5012943
-0.620910823,177.6457136
-0.620835335,166.790133
-0.620759847,155.9345523
-0.620684359,145.0789716
-0.620608871,134.223391
-0.620533383,123.3678103
-0.620457895,112.5122296
-0.620382408,101.656649
-0.62030692,90.80106828
-0.620231432,79.94548761
-0.620155944,69.08990694
-0.620080456,58.23432627
-0.620004968,47.3787456
-0.61992948,36.52316493
-0.619853993,25.66758426
-0.619778505,14.81200359
-0.619476553,-28.61031909
-0.619401065,-39.46589976
-0.619325578,-50.32148043
-0.61925009,-61.1770611
-0.619174602,-72.03264177
-0.619099114,-82.88822244
-0.619023626,-93.7438031
-0.618948138,-104.5993838
-0.61887265,-115.4549644
-0.618797163,-126.3105451
-0.616608015,-441.1223845
-0.616532527,-451.9779652
-0.616457039,-462.8335459
-0.616381551,-473.6891265
-0.614041428,-810.2121273
-0.61396594,-821.067708
-0.613890452,-831.9232887
-0.613814964,-842.7788693
-0.613739476,-853.63445
-0.613663989,-864.4900307
-0.613588501,-875.3456113
-0.613513013,-886.201192
-0.613437525,-897.0567727
-0.613362037,-907.9123533
-0.613286549,-918.767934
-0.613211061,-929.6235147
-0.59320678,383.9017464
-0.593131292,373.0461657
-0.593055804,362.190585
-0.592980317,351.3350044
-0.592904829,340.4794237
-0.592829341,329.623843
-0.592753853,318.7682623
-0.592678365,307.9126817
-0.592602877,297.057101
-0.592527389,286.2015203
-0.592451902,275.3459397
-0.592376414,264.490359
-0.592300926,253.6347783
-0.592225438,242.7791977
-0.59214995,231.923617
-0.592074462,221.0680363
-0.591998974,210.2124557
-0.591923487,199.356875
-0.591847999,188.5012943
-0.591772511,177.6457136
-0.591697023,166.790133
-0.591621535,155.9345523
-0.591546047,145.0789716
-0.59147056,134.223391
-0.591395072,123.3678103
-0.591319584,112.5122296
-0.591244096,101.656649
-0.591168608,90.80106828
-0.59109312,79.94548761
-0.591017632,69.08990694
-0.590942145,58.23432627
-0.590866657,47.3787456
-0.590791169,36.52316493
-0.590338242,-28.61031909
-0.590262754,-39.46589976
-0.590187266,-50.32148043
-0.590111778,-61.1770611
-0.59003629,-72.03264177
-0.589960802,-82.88822244
-0.589885315,-93.7438031
-0.587696167,-408.5556425
-0.587620679,-419.4112232
-0.587545191,-430.2668039
-0.587469703,-441.1223845
-0.587394215,-451.9779652
-0.584903116,-810.2121273
-0.584827628,-821.067708
-0.584752141,-831.9232887
-0.584676653,-842.7788693
-0.584601165,-853.63445
-0.584525677,-864.4900307
-0.584450189,-875.3456113
-0.584374701,-886.201192
-0.584299213,-897.0567727
-0.584223726,-907.9123533
-0.584148238,-918.767934
-0.58407275,-929.6235147
-0.564294932,416.4684884
-0.564219444,405.6129077
-0.564143956,394.757327
-0.564068469,383.9017464
-0.563992981,373.0461657
-0.563917493,362.190585
-0.563842005,351.3350044
-0.563766517,340.4794237
-0.563691029,329.623843
-0.563615541,318.7682623
-0.563540054,307.9126817
-0.563464566,297.057101
-0.563389078,286.2015203
-0.56331359,275.3459397
-0.563238102,264.490359
-0.563162614,253.6347783
-0.563087126,242.7791977
-0.563011639,231.923617
-0.562936151,221.0680363
-0.562860663,210.2124557
-0.562785175,199.356875
-0.562709687,188.5012943
-0.562634199,177.6457136
-0.562558711,166.790133
-0.562483224,155.9345523
-0.562407736,145.0789716
-0.562332248,134.223391
-0.56225676,123.3678103
-0.56119993,-28.61031909
-0.561124442,-39.46589976
-0.561048954,-50.32148043
-0.560973467,-61.1770611
-0.560897979,-72.03264177
-0.558633343,-397.7000619
-0.558557855,-408.5556425
-0.558482367,-419.4112232
-0.555764805,-810.2121273
-0.555689317,-821.067708
-0.555613829,-831.9232887
-0.555538341,-842.7788693
-0.555462853,-853.63445
-0.555387365,-864.4900307
-0.555311878,-875.3456113
-0.55523639,-886.201192
-0.555160902,-897.0567727
-0.555085414,-907.9123533
-0.555009926,-918.767934
-0.535383084,449.0352304
-0.535307596,438.1796497
-0.535232108,427.324069
-0.535156621,416.4684884
-0.535081133,405.6129077
-0.535005645,394.757327
-0.534930157,383.9017464
-0.534854669,373.0461657
-0.534779181,362.190585
-0.534703693,351.3350044
-0.534628206,340.4794237
-0.534552718,329.623843
-0.53447723,318.7682623
-0.534401742,307.9126817
-0.534326254,297.057101
-0.534250766,286.2015203
-0.534175278,275.3459397
-0.534099791,264.490359
-0.534024303,253.6347783
-0.533948815,242.7791977
-0.533873327,231.923617
-0.533797839,221.0680363
-0.533722351,210.2124557
-0.533646863,199.356875
