Time[s],Deformation[in]
962.75,0.231647738
963,8.63353E-14
963.25,-0.23146552
963.5,-0.327213175
963.75,-0.231283953
964,2.17874E-14
964.25,0.231103035
964.5,0.326701461
964.75,0.230922763
965,1.88787E-14
965.25,-0.230743136
965.5,-0.326193397
965.75,-0.23056415
966,-5.94184E-14
966.25,0.230385805
966.5,0.325688958
966.75,0.230208096
967,9.98332E-14
967.25,-0.230031023
967.5,-0.325188118
967.75,-0.229854582
968,7.64067E-15
968.25,0.229678772
968.5,0.324690851
968.75,0.22950359
969,3.27537E-14
969.25,-0.229329034
969.5,-0.324197132
969.75,-0.229155102
970,-7.30254E-14
970.25,0.228981792
970.5,0.323706935
970.75,0.228809101
971,-3.3918E-14
971.25,-0.228637027
971.5,-0.323220235
971.75,-0.228465567
972,-6.3331E-15
972.25,0.228294721
972.5,0.322737008
972.75,0.228124485
973,4.6464E-14
973.25,-0.227954858
973.5,-0.322257229
973.75,-0.227785837
974,-8.6476E-14
974.25,0.227617419
974.5,0.321780872
974.75,0.227449604
975,-1.9851E-14
975.25,-0.227282388
975.5,-0.321307914
975.75,-0.22711577
976,-2.01412E-14
976.25,0.226949747
976.5,0.32083833
976.75,0.226784318
977,6.00168E-14
977.25,-0.22661948
977.5,-0.320372096
977.75,-0.226455231
978,-9.97768E-14
978.25,0.226291568
978.5,0.319909189
978.75,0.226128491
979,-5.95044E-15
979.25,-0.225965996
979.5,-0.319449584
979.75,-0.225804083
980,-3.37907E-14
980.25,0.225642747
980.5,0.318993258
980.75,0.225481989
981,7.34186E-14
981.25,-0.225321804
981.5,-0.318540188
981.75,-0.225162193
982,3.18183E-14
982.25,0.225003151
982.5,0.31809035
982.75,0.224844678
983,7.79054E-15
983.25,-0.224686771
983.5,-0.317643722
983.75,-0.224529429
984,-4.72883E-14
984.25,0.224372649
984.5,0.31720028
984.75,0.224216429
985,8.66761E-14
985.25,-0.224060767
985.5,-0.316760002
985.75,-0.223905662
986,1.79909E-14
986.25,0.223751111
986.5,0.316322865
986.75,0.223597112
987,2.13787E-14
987.25,-0.223443664
987.5,-0.315888846
987.75,-0.223290764
988,-6.06404E-14
988.25,0.22313841
988.5,0.315457924
988.75,0.222986601
989,9.97955E-14
989.25,-0.222835334
989.5,-0.315030077
989.75,-0.222684608
990,4.31722E-15
990.25,0.22253442
990.5,0.314605282
990.75,0.22238477
991,3.48204E-14
991.25,-0.222235654
991.5,-0.314183517
991.75,-0.22208707
992,-7.38534E-14
992.25,0.221939018
992.5,0.313764762
992.75,0.221791495
993,-2.98061E-14
993.25,-0.221644499
993.5,-0.313348994
993.75,-0.221498029
994,-9.20926E-15
994.25,0.221352082
994.5,0.312936192
994.75,0.221206656
995,4.8122E-14
995.25,-0.22106175
995.5,-0.312526336
995.75,-0.220917362
996,-8.69332E-14
996.25,0.22077349
996.5,0.312119404
996.75,0.220630132
997,-1.61996E-14
997.25,-0.220487286
997.5,-0.311715374
997.75,-0.220344951
998,-2.25947E-14
998.25,0.220203125
998.5,0.311314228
998.75,0.220061805
999,6.12894E-14
999.25,-0.21992099
999.5,-0.310915943
999.75,-0.219780679
1000,-9.98855E-14
1000.25,0.219640869
1000.5,0.3105205
1000.75,0.219501558
1001,-2.7349E-15
1001.25,-0.219362746
1001.5,-0.310127878
1001.75,-0.219224429
1002,-3.58451E-14
1002.25,0.219086607
1002.5,0.309738058
1002.75,0.218949277
1003,7.43284E-14
1003.25,-0.218812439
1003.5,-0.309351018
1003.75,-0.218676089
1004,2.78731E-14
1004.25,0.218540226
1004.5,0.30896674
1004.75,0.218404849
1005,1.0594E-14
1005.25,-0.218269955
1005.5,-0.308585203
1005.75,-0.218135544
1006,-4.89661E-14
1006.25,0.218001613
1006.5,0.308206388
1006.75,0.217868161
1007,8.72444E-14
1007.25,-0.217735185
1007.5,-0.307830276
1007.75,-0.217602685
1008,1.44701E-14
1008.25,0.217470658
1008.5,0.307456848
1008.75,0.217339103
1009,2.37927E-14
1009.25,-0.217208019
1009.5,-0.307086083
1009.75,-0.217077402
1010,-6.19634E-14
1010.25,0.216947253
1010.5,0.306717964
1010.75,0.216817568
1011,1.00043E-13
1011.25,-0.216688347
1011.5,-0.306352471
1011.75,-0.216559588
1012,1.19794E-15
1012.25,0.216431289
1012.5,0.305989586
1012.75,0.216303448
1013,3.68668E-14
1013.25,-0.216176064
1013.5,-0.305629289
1013.75,-0.216049136
1014,-7.48421E-14
1014.25,0.215922661
1014.5,0.305271563
1014.75,0.215796638
1015,-2.60115E-14
1015.25,-0.215671065
1015.5,-0.30491639
1015.75,-0.215545941
1016,-1.19488E-14
1016.25,0.215421264
1016.5,0.30456375
1016.75,0.215297033
1017,4.98215E-14
1017.25,-0.215173246
1017.5,-0.304213626
1017.75,-0.215049901
1018,-8.76074E-14
1018.25,0.214926997
1018.5,0.303866
1018.75,0.214804532
1019,-1.27961E-14
1019.25,-0.214682504
1019.5,-0.303520854
1019.75,-0.214560913
1020,-2.49755E-14
1020.25,0.214439757
1020.5,0.303178171
1020.75,0.214319033
1021,6.2662E-14
1021.25,-0.214198741
1021.5,-0.302837933
1021.75,-0.214078878
1022,-1.00264E-13
1022.25,0.213959444
1022.5,0.302500121
1022.75,0.213840437
1023,2.98616E-16
1023.25,-0.213721855
1023.5,-0.30216472
1023.75,-0.213603697
1024,-3.78872E-14
1024.25,0.213485961
1024.5,0.301831712
1024.75,0.213368645
1025,7.53932E-14
1025.25,-0.213251749
1025.5,-0.30150108
1025.75,-0.213135271
1026,2.42146E-14
1026.25,0.213019209
1026.5,0.301172806
1026.75,0.212903562
1027,1.32776E-14
1027.25,-0.212788328
1027.5,-0.300846875
1027.75,-0.212673506
1028,-5.06888E-14
1028.25,0.212559094
1028.5,0.300523269
1028.75,0.212445091
1029,8.80198E-14
1029.25,-0.212331495
1029.5,-0.300201972
1029.75,-0.212218306
1030,1.11719E-14
1030.25,0.212105521
1030.5,0.299882967
1030.75,0.211993138
1031,2.61458E-14
1031.25,-0.211881158
1031.5,-0.299566237
1031.75,-0.211769578
1032,-6.3385E-14
1032.25,0.211658396
1032.5,0.299251768
1032.75,0.211547612
1033,1.00546E-13
1033.25,-0.211437224
1033.5,-0.298939542
1033.75,-0.21132723
1034,-1.75927E-15
1034.25,0.211217629
1034.5,0.298629544
1034.75,0.21110842
1035,3.89079E-14
1035.25,-0.210999601
1035.5,-0.298321757
1035.75,-0.210891171
1036,-7.59803E-14
1036.25,0.210783128
1036.5,0.298016166
1036.75,0.210675472
1037,-2.24759E-14
1037.25,-0.2105682
1037.5,-0.297712756
1037.75,-0.210461312
1038,-1.45837E-14
1038.25,0.210354806
1038.5,0.29741151
1038.75,0.21024868
1039,5.15684E-14
1039.25,-0.210142934
1039.5,-0.297112413
1039.75,-0.210037565
1040,-8.8479E-14
1040.25,0.209932573
1040.5,0.29681545
1040.75,0.209827956
1041,-9.5925E-15
1041.25,-0.209723713
1041.5,-0.296520606
1041.75,-0.209619843
1042,-2.73059E-14
1042.25,0.209516343
1042.5,0.296227865
1042.75,0.209413214
1043,6.41317E-14
1043.25,-0.209310453
1043.5,-0.295937213
1043.75,-0.209208059
1044,-1.00886E-13
1044.25,0.209106032
1044.5,0.295648635
1044.75,0.209004369
1045,3.18805E-15
1045.25,-0.208903069
1045.5,-0.295362115
1045.75,-0.208802131
1046,-3.99302E-14
1046.25,0.208701554
1046.5,0.29507764
1046.75,0.208601336
1047,7.66018E-14
1047.25,-0.208501477
1047.5,-0.294795194
1047.75,-0.208401974
1048,2.07898E-14
1048.25,0.208302827
1048.5,0.294514763
1048.75,0.208204034
1049,1.58701E-14
1049.25,-0.208105594
1049.5,-0.294236333
1049.75,-0.208007506
1050,-5.24608E-14
1050.25,0.207909769
1050.5,0.29395989
1050.75,0.207812381
1051,8.8983E-14
1051.25,-0.207715341
1051.5,-0.293685418
1051.75,-0.207618647
1052,8.05316E-15
1052.25,0.2075223
1052.5,0.293412905
1052.75,0.207426296
1053,2.84578E-14
1053.25,-0.207330636
1053.5,-0.293142336
1053.75,-0.207235317
1054,-6.49016E-14
1054.25,0.207140339
1054.5,0.292873697
1054.75,0.207045701
1055,1.01279E-13
1055.25,-0.2069514
1055.5,-0.292606975
1055.75,-0.206857437
1056,-4.58858E-15
1056.25,0.206763809
1056.5,0.292342156
1056.75,0.206670516
1057,4.09551E-14
1057.25,-0.206577557
1057.5,-0.292079227
1057.75,-0.20648493
1058,-7.72565E-14
1058.25,0.206392633
1058.5,0.291818173
1058.75,0.206300667
1059,-1.91511E-14
1059.25,-0.206209029
1059.5,-0.291558981
1059.75,-0.206117718
1060,-1.71394E-14
1060.25,0.206026734
1060.5,0.291301639
1060.75,0.205936075
1061,5.3366E-14
1061.25,-0.20584574
1061.5,-0.291046133
1061.75,-0.205755728
1062,-8.95293E-14
1062.25,0.205666038
1062.5,0.290792449
1062.75,0.205576668
1063,-6.5497E-15
1063.25,-0.205487617
1063.5,-0.290540576
1063.75,-0.205398885
1064,-2.96032E-14
1064.25,0.20531047
1064.5,0.290290499
1064.75,0.20522237
1065,6.56941E-14
1065.25,-0.205134586
1065.5,-0.290042207
1065.75,-0.205047115
1066,-1.01724E-13
1066.25,0.204959957
1066.5,0.289795686
1066.75,0.20487311
1067,5.96414E-15
1067.25,-0.204786574
1067.5,-0.289550924
1067.75,-0.204700347
1068,-4.19836E-14
1068.25,0.204614428
1068.5,0.289307908
1068.75,0.204528816
1069,7.79429E-14
1069.25,-0.20444351
1069.5,-0.289066626
1069.75,-0.204358509
1070,1.75551E-14
1070.25,0.204273811
1070.5,0.288827065
1070.75,0.204189417
1071,1.83941E-14
1071.25,-0.204105324
1071.5,-0.288589213
1071.75,-0.204021531
1072,-5.42843E-14
1072.25,0.203938038
1072.5,0.288353059
1072.75,0.203854843
1073,9.0116E-14
1073.25,-0.203771946
1073.5,-0.288118589
1073.75,-0.203689344
1074,5.07835E-15
1074.25,0.203607038
1074.5,0.287885792
1074.75,0.203525026
1075,3.07438E-14
1075.25,-0.203443308
1075.5,-0.287654656
1075.75,-0.203361881
1076,-6.65085E-14
1076.25,0.203280745
1076.5,0.287425169
1076.75,0.203199899
1077,1.02216E-13
1077.25,-0.203119342
1077.5,-0.287197319
1077.75,-0.203039073
1078,-7.31765E-15
1078.25,0.202959091
1078.5,0.286971094
1078.75,0.202879394
1079,4.30165E-14
1079.25,-0.202799983
1079.5,-0.286746484
1079.75,-0.202720855
1080,-7.86596E-14
1080.25,0.20264201
1080.5,0.286523476
1080.75,0.202563447
1081,-1.59977E-14
1081.25,-0.202485164
1081.5,-0.286302059
1081.75,-0.202407161
1082,-1.96363E-14
1082.25,0.202329437
1082.5,0.286082222
1082.75,0.202251991
1083,5.52156E-14
1083.25,-0.202174821
1083.5,-0.285863954
1083.75,-0.202097928
1084,-9.07408E-14
1084.25,0.202021309
1084.5,0.285647242
1084.75,0.201944964
1085,-3.63568E-15
1085.25,-0.201868891
1085.5,-0.285432077
1085.75,-0.201793091
1086,-3.18808E-14
1086.25,0.201717561
1086.5,0.285218446
1086.75,0.201642301
1087,6.73442E-14
1087.25,-0.201567311
1087.5,-0.28500634
1087.75,-0.201492588
1088,2.68028E-14
1088.25,0.201418132
1088.5,0.284795747
1088.75,0.201343943
1089,8.65175E-15
1089.25,-0.201270018
1089.5,-0.284586657
1089.75,-0.201196358
1090,-4.40543E-14
1090.25,0.201122961
1090.5,0.284379058
1090.75,0.201049826
1091,7.94053E-14
1091.25,-0.200976952
1091.5,-0.284172941
1091.75,-0.200904339
1092,1.44748E-14
1092.25,0.200831986
1092.5,0.283968293
1092.75,0.200759891
1093,2.08678E-14
1093.25,-0.200688053
1093.5,-0.283765106
1093.75,-0.200616473
1094,-5.61598E-14
1094.25,0.200545148
1094.5,0.283563369
1094.75,0.200474078
1095,9.1402E-14
1095.25,-0.200403262
1095.5,-0.283363071
1095.75,-0.200332699
1096,2.2186E-15
1096.25,0.200262388
1096.5,0.283164202
1096.75,0.200192329
1097,3.30154E-14
1097.25,-0.20012252
1097.5,-0.282966751
1097.75,-0.20005296
1098,-6.82004E-14
1098.25,0.199983649
1098.5,0.28277071
1098.75,0.199914586
1099,-2.5208E-14
1099.25,-0.199845769
1099.5,-0.282576067
1099.75,-0.199777198
1100,-9.96879E-15
1100.25,0.199708873
1100.5,0.282382813
1100.75,0.199640791
1101,4.50975E-14
1101.25,-0.199572953
1101.5,-0.282190937
1101.75,-0.199505358
1102,-8.01787E-14
1102.25,0.199438003
1102.5,0.28200043
1102.75,0.19937089
1103,-1.2983E-14
1103.25,-0.199304016
1103.5,-0.281811283
1103.75,-0.199237382
1104,-2.20903E-14
1104.25,0.199170985
1104.5,0.281623485
1104.75,0.199104826
1105,5.7117E-14
1105.25,-0.199038903
1105.5,-0.281437027
1105.75,-0.198973216
1106,-9.20975E-14
1106.25,0.198907763
1106.5,0.281251899
1106.75,0.198842545
1107,-8.24332E-16
1107.25,-0.198777559
1107.5,-0.281068092
1107.75,-0.198712806
1108,-3.41487E-14
1108.25,0.198648284
1108.5,0.280885596
1108.75,0.198583993
1109,6.90764E-14
1109.25,-0.198519931
1109.5,-0.280704402
1109.75,-0.198456099
1110,2.36493E-14
1110.25,0.198392494
1110.5,0.280524501
1110.75,0.198329117
1111,1.12709E-14
1111.25,-0.198265966
1111.5,-0.280345884
1111.75,-0.198203041
1112,-4.61466E-14
1112.25,0.198140341
1112.5,0.28016854
1112.75,0.198077865
1113,8.09784E-14
1113.25,-0.198015612
1113.5,-0.279992462
1113.75,-0.197953581
1114,1.15192E-14
1114.25,0.197891773
1114.5,0.279817641
1114.75,0.197830185
1115,2.33053E-14
1115.25,-0.197768817
1115.5,-0.279644066
1115.75,-0.197707669
1116,-5.80867E-14
1116.25,0.197646739
1116.5,0.27947173
1116.75,0.197586026
1117,9.28255E-14
1117.25,-0.197525531
1117.5,-0.279300623
1117.75,-0.197465252
1118,-5.49629E-16
1118.25,0.197405189
1118.5,0.279130737
1118.75,0.19734534
1119,3.52815E-14
1119.25,-0.197285704
1119.5,-0.278962064
1119.75,-0.197226282
1120,-6.99715E-14
1120.25,0.197167073
1120.5,0.278794593
1120.75,0.197108075
1121,-2.21231E-14
1121.25,-0.197049288
1121.5,-0.278628318
1121.75,-0.19699071
1122,-1.25599E-14
1122.25,0.196932343
1122.5,0.278463228
1122.75,0.196874183
1123,4.72019E-14
1123.25,-0.196816232
1123.5,-0.278299317
1123.75,-0.196758488
1124,-8.18033E-14
1124.25,0.19670095
1124.5,0.278136574
1124.75,0.196643617
1125,-1.00806E-14
1125.25,-0.19658649
1125.5,-0.277974993
1125.75,-0.196529567
1126,-2.45141E-14
1126.25,0.196472847
1126.5,0.277814565
1126.75,0.19641633
1127,5.9069E-14
1127.25,-0.196360014
1127.5,-0.277655281
1127.75,-0.1963039
1128,-9.35844E-14
1128.25,0.196247987
1128.5,0.277497134
1128.75,0.196192273
1129,1.90555E-15
1129.25,-0.196136759
1129.5,-0.277340115
1129.75,-0.196081443
1130,-3.64146E-14
1130.25,0.196026324
1130.5,0.277184216
1130.75,0.195971403
1131,7.0885E-14
1131.25,-0.195916678
1131.5,-0.27702943
1131.75,-0.195862148
1132,2.06263E-14
1132.25,0.195807813
1132.5,0.276875748
1132.75,0.195753673
1133,1.38376E-14
1133.25,-0.195699725
1133.5,-0.276723162
1133.75,-0.195645971
1134,-4.82636E-14
1134.25,0.195592409
1134.5,0.276571665
1134.75,0.195539038
1135,8.26521E-14
1135.25,-0.195485858
1135.5,-0.276421248
1135.75,-0.195432868
1136,8.6644E-15
1136.25,0.195380067
1136.5,0.276271905
1136.75,0.195327455
1137,2.57179E-14
1137.25,-0.195275031
1137.5,-0.276123627
1137.75,-0.195222794
1138,-6.00634E-14
1138.25,0.195170744
1138.5,0.275976408
1138.75,0.19511888
1139,9.43724E-14
1139.25,-0.195067202
1139.5,-0.275830238
1139.75,-0.195015708
1140,-3.24545E-15
1140.25,0.194964398
1140.5,0.275685111
1140.75,0.194913271
1141,3.75486E-14
1141.25,-0.194862327
1141.5,-0.27554102
1141.75,-0.194811566
1142,-7.1816E-14
1142.25,0.194760985
1142.5,0.275397957
1142.75,0.194710586
1143,-1.9156E-14
1143.25,-0.194660366
1143.5,-0.275255914
1143.75,-0.194610326
1144,-1.51054E-14
1144.25,0.194560465
1144.5,0.275114885
1144.75,0.194510781
1145,4.93318E-14
1145.25,-0.194461276
1145.5,-0.274974862
1145.75,-0.194411947
1146,-8.35236E-14
1146.25,0.194362795
1146.5,0.274835838
1146.75,0.194313818
1147,-7.26841E-15
1147.25,-0.194265017
1147.5,-0.274697806
1147.75,-0.194216389
1148,-2.69176E-14
1148.25,0.194167936
1148.5,0.274560758
1148.75,0.194119655
1149,6.10697E-14
1149.25,-0.194071548
1149.5,-0.274424689
1149.75,-0.194023612
1150,-9.5188E-14
1150.25,0.193975847
1150.5,0.27428959
1150.75,0.193928253
1151,4.57118E-15
1151.25,-0.193880829
1151.5,-0.274155455
1151.75,-0.193833575
1152,-3.86841E-14
1152.25,0.19378649
1152.5,0.274022277
1152.75,0.193739572
1153,7.2764E-14
1153.25,-0.193692823
1153.5,-0.273890049
1153.75,-0.19364624
1154,1.77097E-14
1154.25,0.193599824
1154.5,0.273758764
1154.75,0.193553574
1155,1.63647E-14
1155.25,-0.193507489
1155.5,-0.273628416
1155.75,-0.193461569
1156,-5.04068E-14
1156.25,0.193415813
1156.5,0.273498998
1156.75,0.193370221
1157,8.44167E-14
1157.25,-0.193324791
1157.5,-0.273370504
1157.75,-0.193279524
1158,5.89048E-15
1158.25,0.193234418
1158.5,0.273242926
1158.75,0.193189474
1159,2.81142E-14
1159.25,-0.19314469
1159.5,-0.273116258
1159.75,-0.193100066
1160,-6.20875E-14
1160.25,0.193055602
1160.5,0.272990494
1160.75,0.193011297
1161,9.60297E-14
1161.25,-0.19296715
1161.5,-0.272865628
1161.75,-0.192923161
1162,-5.88437E-15
1162.25,0.192879329
1162.5,0.272741652
1162.75,0.192835653
1163,3.98215E-14
1163.25,-0.192792134
1163.5,-0.27261856
1163.75,-0.19274877
1164,-7.37281E-14
1164.25,0.192705561
1164.5,0.272496347
1164.75,0.192662507
1165,-1.62848E-14
1165.25,-0.192619606
1165.5,-0.272375006
1165.75,-0.192576859
1166,-1.76167E-14
1166.25,0.192534265
1166.5,0.27225453
1166.75,0.192491822
1167,5.14884E-14
1167.25,-0.192449532
1167.5,-0.272134914
1167.75,-0.192407392
1168,-8.53304E-14
1168.25,0.192365404
1168.5,0.272016152
1168.75,0.192323565
1169,-4.5287E-15
1169.25,-0.192281875
1169.5,-0.271898236
1169.75,-0.192240335
1170,-2.93084E-14
1170.25,0.192198943
1170.5,0.271781162
1170.75,0.192157699
1171,6.31165E-14
1171.25,-0.192116603
1171.5,-0.271664923
1171.75,-0.192075653
1172,-9.68959E-14
1172.25,0.19203485
1172.5,0.271549514
1172.75,0.191994192
1173,7.18649E-15
1173.25,-0.19195368
1173.5,-0.271434928
1173.75,-0.191913312
1174,-4.09612E-14
1174.25,0.191873089
1174.5,0.271321159
1174.75,0.19183301
1175,7.47077E-14
1175.25,-0.191793073
1175.5,-0.271208202
1175.75,-0.19175328
1176,1.48793E-14
1176.25,0.191713629
1176.5,0.271096051
1176.75,0.191674119
1177,1.88625E-14
1177.25,-0.19163475
1177.5,-0.2709847
1177.75,-0.191595523
1178,-5.25767E-14
1178.25,0.191556435
1178.5,0.270874144
1178.75,0.191517487
1179,8.62635E-14
1179.25,-0.191478679
1179.5,-0.270764376
1179.75,-0.191440008
1180,3.18135E-15
1180.25,0.191401477
1180.5,0.270655391
1180.75,0.191363083
1181,3.0501E-14
1181.25,-0.191324826
1181.5,-0.270547184
1181.75,-0.191286705
1182,-6.41565E-14
1182.25,0.191248721
1182.5,0.270439749
1182.75,0.191210873
1183,9.77854E-14
1183.25,-0.19117316
1183.5,-0.27033308
1183.75,-0.191135582
1184,-8.47888E-15
1184.25,0.191098138
1184.5,0.270227173
1184.75,0.191060828
1185,4.21035E-14
1185.25,-0.191023651
1185.5,-0.270122021
1185.75,-0.190986607
1186,-7.57021E-14
1186.25,0.190949696
1186.5,0.270017619
1186.75,0.190912916
1187,-1.34913E-14
1187.25,-0.190876268
1187.5,-0.269913962
1187.75,-0.190839751
1188,-2.0103E-14
1188.25,0.190803364
1188.5,0.269811045
1188.75,0.190767107
1189,5.36717E-14
1189.25,-0.19073098
1189.5,-0.269708861
1189.75,-0.190694982
1190,-8.72151E-14
1190.25,0.190659112
1190.5,0.269607407
1190.75,0.190623371
1191,-1.84687E-15
1191.25,-0.190587758
1191.5,-0.269506677
1191.75,-0.190552272
1192,-3.16924E-14
1192.25,0.190516912
1192.5,0.269406665
1192.75,0.190481679
1193,6.52069E-14
1193.25,-0.190446572
1193.5,-0.269307367
1193.75,-0.19041159
1194,-9.86968E-14
1194.25,0.190376734
1194.5,0.269208777
1194.75,0.190342001
1195,9.76272E-15
1195.25,-0.190307394
1195.5,-0.269110891
1195.75,-0.190272909
1196,-4.32487E-14
1196.25,0.190238548
1196.5,0.269013703
1196.75,0.19020431
1197,7.67106E-14
1197.25,-0.190170194
1197.5,-0.268917208
1197.75,-0.1901362
1198,1.21189E-14
1198.25,0.190102327
1198.5,0.268821402
1198.75,0.190068576
1199,2.1339E-14
1199.25,-0.190034945
1199.5,-0.26872628
1199.75,-0.190001434
1200,-5.47732E-14
1200.25,0.189968043
1200.5,0.268631836
1200.75,0.189934772
1201,8.81841E-14
1201.25,-0.189901619
1201.5,-0.268538065
1201.75,-0.189868585
1202,5.23862E-16
1202.25,0.189835669
1202.5,0.268444964
1202.75,0.18980287
1203,3.28832E-14
1203.25,-0.189770189
1203.5,-0.268352527
1203.75,-0.189737624
1204,-6.62674E-14
1204.25,0.189705176
1204.5,0.26826075
1204.75,0.189672844
1205,9.96289E-14
1205.25,-0.189640627
1205.5,-0.268169627
1205.75,-0.189608525
1206,-1.10391E-14
1206.25,0.189576539
1206.5,0.268079155
1206.75,0.189544666
1207,4.43969E-14
1207.25,-0.189512907
1207.5,-0.267989327
1207.75,-0.189481262
1208,-7.77325E-14
1208.25,0.18944973
1208.5,0.267900141
1208.75,0.189418311
1209,-1.07607E-14
1209.25,-0.189387004
1209.5,-0.267811591
1209.75,-0.189355809
1210,-2.25712E-14
1210.25,0.189324725
1210.5,0.267723673
1210.75,0.189293752
1211,5.58813E-14
1211.25,-0.18926289
1211.5,-0.267636382
1211.75,-0.189232139
1212,-8.91698E-14
1212.25,0.189201497
1212.5,0.267549714
1212.75,0.189170964
1213,7.88943E-16
1213.25,-0.189140541
1213.5,-0.267463664
1213.75,-0.189110227
1214,-3.40739E-14
1214.25,0.189080021
1214.5,0.267378228
1214.75,0.189049923
1215,6.73377E-14
1215.25,-0.189019932
1215.5,-0.267293402
1215.75,-0.188990048
1216,-1.0058E-13
1216.25,0.188960272
1216.5,0.26720918
1216.75,0.188930602
1217,1.23089E-14
1217.25,-0.188901037
1217.5,-0.26712556
1217.75,-0.188871579
1218,-4.55483E-14
1218.25,0.188842226
1218.5,0.267042536
1218.75,0.188812977
1219,7.87672E-14
1219.25,-0.188783833
1219.5,-0.266960105
1219.75,-0.188754794
1220,9.41504E-15
1220.25,0.188725858
1220.5,0.266878261
1220.75,0.188697025
1221,2.38004E-14
1221.25,-0.188668296
1221.5,-0.266797002
1221.75,-0.188639669
1222,-5.69957E-14
1222.25,0.188611144
1222.5,0.266716322
1222.75,0.188582722
1223,9.01711E-14
1223.25,-0.188554401
1223.5,-0.266636218
1223.75,-0.188526181
1224,-2.09268E-15
1224.25,0.188498062
1224.5,0.266556686
1224.75,0.188470043
1225,3.52648E-14
1225.25,-0.188442125
1225.5,-0.26647772
1225.75,-0.188414306
1226,-6.84173E-14
1226.25,0.188386587
1226.5,0.266399319
1226.75,0.188358967
1227,-1.95762E-14
1227.25,-0.188331446
1227.5,-0.266321476
1227.75,-0.188304023
1228,-1.3573E-14
1228.25,0.188276697
1228.5,0.266244189
1228.75,0.18824947
1229,4.67031E-14
