Deformation[in],Force[kip]
-1.733810993,-794.9965429
-1.664058069,584.7098746
-1.673278645,555.2680158
-1.71232432,542.0699412
-1.683129329,81.1525655
-1.622176909,-14.27966647
-1.597014607,-755.402319
-1.614061121,-786.6716035
-1.604029807,58.81736227
-1.548378693,599.735375
-1.555609529,569.1429148
-1.594704212,558.3137253
-1.524888277,34.45168602
-1.504934866,20.23837488
-1.504220744,-14.27966647
-1.489098158,-745.2499539
-1.488426043,-777.7375222
-1.438689541,619.227916
-1.42827176,590.8012937
-1.457424744,574.5575095
-1.386936693,18.20790186
-1.386264578,-14.27966647
-1.363211037,-748.4987107
-1.380278555,-778.7527587
-1.311029716,625.319335
-1.320250293,595.8774762
-1.359295968,582.6794016
-1.268980528,18.20790186
-1.268308413,-14.27966647
-1.245422901,-740.3768186
-1.262469415,-771.6461032
-1.195182312,632.2229433
-1.202441153,602.9841318
-1.241507831,590.8012937
-1.151024363,18.20790186
-1.150352248,-14.27966647
-1.127634764,-732.2549266
-1.144681278,-763.5242111
-1.077394175,640.3448354
-1.084653016,611.1060239
-1.123719695,598.9231857
-1.033068197,18.20790186
-1.032396082,-14.27966647
-1.017777583,-720.8842776
-1.00927533,-751.7474675
-1.056172147,-765.5546841
-0.957665307,649.6850113
-0.974711821,618.4157267
-0.915112032,18.20790186
-0.914439917,-14.27966647
-0.890117759,-714.7928586
-0.899401346,-741.1890078
-0.91872465,-757.432792
-0.83987717,657.8069033
-0.849097746,628.3650445
-0.888143422,615.1669699
-0.797155867,18.20790186
-0.796483752,-14.27966647
-0.78220131,-704.6404935
-0.781697224,-729.0061697
-0.781277152,-749.3108999
-0.731960721,667.9592684
-0.72154294,639.5326462
-0.750695924,623.288862
-0.679199701,18.20790186
-0.678527587,-14.27966647
-0.656314189,-707.8892503
-0.66357303,-737.1280618
-0.702639709,-749.3108999
-0.614172585,676.0811605
-0.603754804,647.6545382
-0.632907788,631.4107541
-0.561243536,18.20790186
-0.560571421,-14.27966647
-0.536753349,-690.4271823
-0.546008932,-718.1769803
-0.545560855,-739.8353592
-0.496384448,684.2030526
-0.495880362,659.8373764
-0.49546029,639.5326462
-0.443287371,18.20790186
-0.4288369,-680.2748172
-0.428332814,-704.6404935
-0.427856733,-727.652521
-0.378428283,684.2030526
-0.368010502,655.7764303
-0.397163486,639.5326462
-0.325331206,18.20790186
-0.302949779,-683.5235741
-0.310152611,-715.4696829
-0.349275299,-724.9452237
-0.260640146,692.3249447
-0.26013606,667.9592684
-0.259715988,647.6545382
-0.20737504,18.20790186
-0.185161643,-675.401682
-0.192364474,-707.3477908
-0.231403148,-720.8842776
-0.162343342,692.3249447
-0.155174116,662.5446737
-0.181078545,647.6545382
-0.114623184,-664.0310331
-0.114119098,-688.3967093
-0.113615011,-712.7623856
0.05357357,708.5687289
0.054077657,684.2030526
0.054553738,661.191025
0.049484871,272.6938538
0.043533854,243.5904071
0.024336572,221.2552039
0.024840658,196.8895277
0.025344745,172.5238514
0.068528127,-14.27966647
0.081466339,-639.6653568
0.092010141,-674.1833982
0.074946824,-704.6404935
0.087095301,355.2664233
0.061302892,334.9616931
0.061806978,310.5960168
0.107174734,18.20790186
0.124733736,436.4853441
0.099109355,408.0587218
0.099613441,383.6930456
0.171529736,708.5687289
0.172033822,684.2030526
0.172453894,663.8983224
0.156701201,475.0643315
0.186484292,-14.27966647
0.199198466,-628.8361674
0.207857546,-667.2797899
0.190790028,-697.5338379
0.201634882,520.4115623
0.175898483,497.3995347
0.225130899,18.20790186
0.289317872,716.6906209
0.289821959,692.3249447
0.29029804,669.3129171
0.273019086,554.2527793
0.284781097,-14.27966647
0.316958598,-619.3606266
0.325645683,-659.1578978
0.308599169,-690.4271823
0.343087065,18.20790186
0.351068429,582.6794016
0.407274038,716.6906209
